_raw,index,host,source,sourcetype
"2012-05-31 03:37:18 UTC,fa=splunkvmwarefa,vc=VCENTER41,MOR=host-20,moname=""esxi4104.splunk.com"",meid=""vc-593E6A61-A674-478C-82C2-8EDB92A22906:host-20"",canonicalName=naa.60a9800064724939504a6743696d7739, deviceName=/vmfs/devices/disks/naa.60a9800064724939504a6743696d7739, devicePath=/vmfs/devices/disks/naa.60a9800064724939504a6743696d7739, deviceType=disk, displayName=""NETAPP iSCSI Disk (naa.60a9800064724939504a6743696d7739)"", key=key-vim.host.ScsiDisk-020004000060a9800064724939504a6743696d77394c554e202020, lunType=disk, model=LUN, operationalState=[ok], revision=8020, scsiLevel=4, serialNumber=unavailable, standardInquiry=[0;0;4;50;112;8;16;2;78;69;84;65;80;80;32;32;76;85;78;32;32;32;32;32;32;32;32;32;32;32;32;32;56;48;50;48;100;114;73;57;80;74;103;67;105;109;119;57;0;0;0;0;0;0;0;0;0;0;9;96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;70;65;83;51;50;52;48;32;32;32;32;32;32;32;32;32;79;78;84;65;80;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0], uuid=020004000060a9800064724939504a6743696d77394c554e202020, vStorageSupport=vStorageSupported, vendor=NETAPP,subpath=config/storageDevice/scsiLun-15",vmware,VCENTER41,ScsiLun,vmware:inv
"2012-05-31 03:37:18 UTC,fa=splunkvmwarefa,vc=VCENTER41,MOR=host-20,moname=""esxi4104.splunk.com"",meid=""vc-593E6A61-A674-478C-82C2-8EDB92A22906:host-20"",canonicalName=naa.60a9800064724939504a674369746575, deviceName=/vmfs/devices/disks/naa.60a9800064724939504a674369746575, devicePath=/vmfs/devices/disks/naa.60a9800064724939504a674369746575, deviceType=disk, displayName=""NETAPP iSCSI Disk (naa.60a9800064724939504a674369746575)"", key=key-vim.host.ScsiDisk-020003000060a9800064724939504a6743697465754c554e202020, lunType=disk, model=LUN, operationalState=[ok], revision=8020, scsiLevel=4, serialNumber=unavailable, standardInquiry=[0;0;4;50;112;8;16;2;78;69;84;65;80;80;32;32;76;85;78;32;32;32;32;32;32;32;32;32;32;32;32;32;56;48;50;48;100;114;73;57;80;74;103;67;105;116;101;117;0;0;0;0;0;0;0;0;0;0;9;96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;70;65;83;51;50;52;48;32;32;32;32;32;32;32;32;32;79;78;84;65;80;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0], uuid=020003000060a9800064724939504a6743697465754c554e202020, vStorageSupport=vStorageUnknown, vendor=NETAPP,subpath=config/storageDevice/scsiLun-14",vmware,VCENTER41,ScsiLun,vmware:inv
"2012-05-31 03:37:18 UTC,fa=splunkvmwarefa,vc=VCENTER41,MOR=host-20,moname=""esxi4104.splunk.com"",meid=""vc-593E6A61-A674-478C-82C2-8EDB92A22906:host-20"",canonicalName=naa.60a980006471682f4f6f67436a423451, deviceName=/vmfs/devices/disks/naa.60a980006471682f4f6f67436a423451, devicePath=/vmfs/devices/disks/naa.60a980006471682f4f6f67436a423451, deviceType=disk, displayName=""NETAPP iSCSI Disk (naa.60a980006471682f4f6f67436a423451)"", key=key-vim.host.ScsiDisk-020003000060a980006471682f4f6f67436a4234514c554e202020, lunType=disk, model=LUN, operationalState=[ok], revision=8020, scsiLevel=4, serialNumber=unavailable, standardInquiry=[0;0;4;50;112;8;16;2;78;69;84;65;80;80;32;32;76;85;78;32;32;32;32;32;32;32;32;32;32;32;32;32;56;48;50;48;100;113;104;47;79;111;103;67;106;66;52;81;0;0;0;0;0;0;0;0;0;0;9;96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;70;65;83;51;50;52;48;32;32;32;32;32;32;32;32;32;79;78;84;65;80;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0], uuid=020003000060a980006471682f4f6f67436a4234514c554e202020, vStorageSupport=vStorageUnknown, vendor=NETAPP,subpath=config/storageDevice/scsiLun-13",vmware,VCENTER41,ScsiLun,vmware:inv
"2012-05-31 03:37:18 UTC,fa=splunkvmwarefa,vc=VCENTER41,MOR=host-20,moname=""esxi4104.splunk.com"",meid=""vc-593E6A61-A674-478C-82C2-8EDB92A22906:host-20"",canonicalName=naa.60a9800064724939504a6743696e7935, deviceName=/vmfs/devices/disks/naa.60a9800064724939504a6743696e7935, devicePath=/vmfs/devices/disks/naa.60a9800064724939504a6743696e7935, deviceType=disk, displayName=""NETAPP iSCSI Disk (naa.60a9800064724939504a6743696e7935)"", key=key-vim.host.ScsiDisk-020006000060a9800064724939504a6743696e79354c554e202020, lunType=disk, model=LUN, operationalState=[ok], revision=8020, scsiLevel=4, serialNumber=unavailable, standardInquiry=[0;0;4;50;112;8;16;2;78;69;84;65;80;80;32;32;76;85;78;32;32;32;32;32;32;32;32;32;32;32;32;32;56;48;50;48;100;114;73;57;80;74;103;67;105;110;121;53;0;0;0;0;0;0;0;0;0;0;9;96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;70;65;83;51;50;52;48;32;32;32;32;32;32;32;32;32;79;78;84;65;80;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0], uuid=020006000060a9800064724939504a6743696e79354c554e202020, vStorageSupport=vStorageUnknown, vendor=NETAPP,subpath=config/storageDevice/scsiLun-12",vmware,VCENTER41,ScsiLun,vmware:inv
"2012-05-31 03:37:18 UTC,fa=splunkvmwarefa,vc=VCENTER41,MOR=host-20,moname=""esxi4104.splunk.com"",meid=""vc-593E6A61-A674-478C-82C2-8EDB92A22906:host-20"",canonicalName=naa.60a9800064724939504a6743696e5369, deviceName=/vmfs/devices/disks/naa.60a9800064724939504a6743696e5369, devicePath=/vmfs/devices/disks/naa.60a9800064724939504a6743696e5369, deviceType=disk, displayName=""NETAPP iSCSI Disk (naa.60a9800064724939504a6743696e5369)"", key=key-vim.host.ScsiDisk-020005000060a9800064724939504a6743696e53694c554e202020, lunType=disk, model=LUN, operationalState=[ok], revision=8020, scsiLevel=4, serialNumber=unavailable, standardInquiry=[0;0;4;50;112;8;16;2;78;69;84;65;80;80;32;32;76;85;78;32;32;32;32;32;32;32;32;32;32;32;32;32;56;48;50;48;100;114;73;57;80;74;103;67;105;110;83;105;0;0;0;0;0;0;0;0;0;0;9;96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;70;65;83;51;50;52;48;32;32;32;32;32;32;32;32;32;79;78;84;65;80;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0], uuid=020005000060a9800064724939504a6743696e53694c554e202020, vStorageSupport=vStorageUnknown, vendor=NETAPP,subpath=config/storageDevice/scsiLun-11",vmware,VCENTER41,ScsiLun,vmware:inv
"2012-05-31 03:37:18 UTC,fa=splunkvmwarefa,vc=VCENTER41,MOR=host-20,moname=""esxi4104.splunk.com"",meid=""vc-593E6A61-A674-478C-82C2-8EDB92A22906:host-20"",canonicalName=naa.60a980006471682f4f6f67436a452d2d, deviceName=/vmfs/devices/disks/naa.60a980006471682f4f6f67436a452d2d, devicePath=/vmfs/devices/disks/naa.60a980006471682f4f6f67436a452d2d, deviceType=disk, displayName=""NETAPP iSCSI Disk (naa.60a980006471682f4f6f67436a452d2d)"", key=key-vim.host.ScsiDisk-020007000060a980006471682f4f6f67436a452d2d4c554e202020, lunType=disk, model=LUN, operationalState=[ok], revision=8020, scsiLevel=4, serialNumber=unavailable, standardInquiry=[0;0;4;50;112;8;16;2;78;69;84;65;80;80;32;32;76;85;78;32;32;32;32;32;32;32;32;32;32;32;32;32;56;48;50;48;100;113;104;47;79;111;103;67;106;69;45;45;0;0;0;0;0;0;0;0;0;0;9;96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;70;65;83;51;50;52;48;32;32;32;32;32;32;32;32;32;79;78;84;65;80;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0], uuid=020007000060a980006471682f4f6f67436a452d2d4c554e202020, vStorageSupport=vStorageUnknown, vendor=NETAPP,subpath=config/storageDevice/scsiLun-10",vmware,VCENTER41,ScsiLun,vmware:inv
"2012-05-31 03:37:18 UTC,fa=splunkvmwarefa,vc=VCENTER41,MOR=host-20,moname=""esxi4104.splunk.com"",meid=""vc-593E6A61-A674-478C-82C2-8EDB92A22906:host-20"",canonicalName=naa.60a980006471682f4f6f67436a414d44, deviceName=/vmfs/devices/disks/naa.60a980006471682f4f6f67436a414d44, devicePath=/vmfs/devices/disks/naa.60a980006471682f4f6f67436a414d44, deviceType=disk, displayName=""NETAPP iSCSI Disk (naa.60a980006471682f4f6f67436a414d44)"", key=key-vim.host.ScsiDisk-020002000060a980006471682f4f6f67436a414d444c554e202020, lunType=disk, model=LUN, operationalState=[ok], revision=8020, scsiLevel=4, serialNumber=unavailable, standardInquiry=[0;0;4;50;112;8;16;2;78;69;84;65;80;80;32;32;76;85;78;32;32;32;32;32;32;32;32;32;32;32;32;32;56;48;50;48;100;113;104;47;79;111;103;67;106;65;77;68;0;0;0;0;0;0;0;0;0;0;9;96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;70;65;83;51;50;52;48;32;32;32;32;32;32;32;32;32;79;78;84;65;80;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0], uuid=020002000060a980006471682f4f6f67436a414d444c554e202020, vStorageSupport=vStorageUnknown, vendor=NETAPP,subpath=config/storageDevice/scsiLun-9",vmware,VCENTER41,ScsiLun,vmware:inv
"2012-05-31 03:37:18 UTC,fa=splunkvmwarefa,vc=VCENTER41,MOR=host-20,moname=""esxi4104.splunk.com"",meid=""vc-593E6A61-A674-478C-82C2-8EDB92A22906:host-20"",canonicalName=naa.60a980006471682f4f6f67436a2d4e48, deviceName=/vmfs/devices/disks/naa.60a980006471682f4f6f67436a2d4e48, devicePath=/vmfs/devices/disks/naa.60a980006471682f4f6f67436a2d4e48, deviceType=disk, displayName=""NETAPP iSCSI Disk (naa.60a980006471682f4f6f67436a2d4e48)"", key=key-vim.host.ScsiDisk-020001000060a980006471682f4f6f67436a2d4e484c554e202020, lunType=disk, model=LUN, operationalState=[ok], revision=8020, scsiLevel=4, serialNumber=unavailable, standardInquiry=[0;0;4;50;112;8;16;2;78;69;84;65;80;80;32;32;76;85;78;32;32;32;32;32;32;32;32;32;32;32;32;32;56;48;50;48;100;113;104;47;79;111;103;67;106;45;78;72;0;0;0;0;0;0;0;0;0;0;9;96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;70;65;83;51;50;52;48;32;32;32;32;32;32;32;32;32;79;78;84;65;80;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0], uuid=020001000060a980006471682f4f6f67436a2d4e484c554e202020, vStorageSupport=vStorageSupported, vendor=NETAPP,subpath=config/storageDevice/scsiLun-8",vmware,VCENTER41,ScsiLun,vmware:inv
"2012-05-31 03:37:18 UTC,fa=splunkvmwarefa,vc=VCENTER41,MOR=host-20,moname=""esxi4104.splunk.com"",meid=""vc-593E6A61-A674-478C-82C2-8EDB92A22906:host-20"",canonicalName=naa.60a980006471682f4f6f67436a44654f, deviceName=/vmfs/devices/disks/naa.60a980006471682f4f6f67436a44654f, devicePath=/vmfs/devices/disks/naa.60a980006471682f4f6f67436a44654f, deviceType=disk, displayName=""NETAPP iSCSI Disk (naa.60a980006471682f4f6f67436a44654f)"", key=key-vim.host.ScsiDisk-020006000060a980006471682f4f6f67436a44654f4c554e202020, lunType=disk, model=LUN, operationalState=[ok], revision=8020, scsiLevel=4, serialNumber=unavailable, standardInquiry=[0;0;4;50;112;8;16;2;78;69;84;65;80;80;32;32;76;85;78;32;32;32;32;32;32;32;32;32;32;32;32;32;56;48;50;48;100;113;104;47;79;111;103;67;106;68;101;79;0;0;0;0;0;0;0;0;0;0;9;96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;70;65;83;51;50;52;48;32;32;32;32;32;32;32;32;32;79;78;84;65;80;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0], uuid=020006000060a980006471682f4f6f67436a44654f4c554e202020, vStorageSupport=vStorageSupported, vendor=NETAPP,subpath=config/storageDevice/scsiLun-7",vmware,VCENTER41,ScsiLun,vmware:inv
"2012-05-31 03:37:18 UTC,fa=splunkvmwarefa,vc=VCENTER41,MOR=host-20,moname=""esxi4104.splunk.com"",meid=""vc-593E6A61-A674-478C-82C2-8EDB92A22906:host-20"",canonicalName=naa.60a9800064724939504a674369714449, deviceName=/vmfs/devices/disks/naa.60a9800064724939504a674369714449, devicePath=/vmfs/devices/disks/naa.60a9800064724939504a674369714449, deviceType=disk, displayName=""NETAPP iSCSI Disk (naa.60a9800064724939504a674369714449)"", key=key-vim.host.ScsiDisk-020001000060a9800064724939504a6743697144494c554e202020, lunType=disk, model=LUN, operationalState=[ok], revision=8020, scsiLevel=4, serialNumber=unavailable, standardInquiry=[0;0;4;50;112;8;16;2;78;69;84;65;80;80;32;32;76;85;78;32;32;32;32;32;32;32;32;32;32;32;32;32;56;48;50;48;100;114;73;57;80;74;103;67;105;113;68;73;0;0;0;0;0;0;0;0;0;0;9;96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;70;65;83;51;50;52;48;32;32;32;32;32;32;32;32;32;79;78;84;65;80;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0], uuid=020001000060a9800064724939504a6743697144494c554e202020, vStorageSupport=vStorageSupported, vendor=NETAPP,subpath=config/storageDevice/scsiLun-6",vmware,VCENTER41,ScsiLun,vmware:inv
"2012-05-31 03:37:18 UTC,fa=splunkvmwarefa,vc=VCENTER41,MOR=host-20,moname=""esxi4104.splunk.com"",meid=""vc-593E6A61-A674-478C-82C2-8EDB92A22906:host-20"",canonicalName=naa.60a9800064724939504a6743696f4b38, deviceName=/vmfs/devices/disks/naa.60a9800064724939504a6743696f4b38, devicePath=/vmfs/devices/disks/naa.60a9800064724939504a6743696f4b38, deviceType=disk, displayName=""NETAPP iSCSI Disk (naa.60a9800064724939504a6743696f4b38)"", key=key-vim.host.ScsiDisk-020007000060a9800064724939504a6743696f4b384c554e202020, lunType=disk, model=LUN, operationalState=[ok], revision=8020, scsiLevel=4, serialNumber=unavailable, standardInquiry=[0;0;4;50;112;8;16;2;78;69;84;65;80;80;32;32;76;85;78;32;32;32;32;32;32;32;32;32;32;32;32;32;56;48;50;48;100;114;73;57;80;74;103;67;105;111;75;56;0;0;0;0;0;0;0;0;0;0;9;96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;70;65;83;51;50;52;48;32;32;32;32;32;32;32;32;32;79;78;84;65;80;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0], uuid=020007000060a9800064724939504a6743696f4b384c554e202020, vStorageSupport=vStorageUnknown, vendor=NETAPP,subpath=config/storageDevice/scsiLun-5",vmware,VCENTER41,ScsiLun,vmware:inv
"2012-05-31 03:37:18 UTC,fa=splunkvmwarefa,vc=VCENTER41,MOR=host-20,moname=""esxi4104.splunk.com"",meid=""vc-593E6A61-A674-478C-82C2-8EDB92A22906:host-20"",canonicalName=naa.60a9800064724939504a674369716664, deviceName=/vmfs/devices/disks/naa.60a9800064724939504a674369716664, devicePath=/vmfs/devices/disks/naa.60a9800064724939504a674369716664, deviceType=disk, displayName=""NETAPP iSCSI Disk (naa.60a9800064724939504a674369716664)"", key=key-vim.host.ScsiDisk-020002000060a9800064724939504a6743697166644c554e202020, lunType=disk, model=LUN, operationalState=[ok], revision=8020, scsiLevel=4, serialNumber=unavailable, standardInquiry=[0;0;4;50;112;8;16;2;78;69;84;65;80;80;32;32;76;85;78;32;32;32;32;32;32;32;32;32;32;32;32;32;56;48;50;48;100;114;73;57;80;74;103;67;105;113;102;100;0;0;0;0;0;0;0;0;0;0;9;96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;70;65;83;51;50;52;48;32;32;32;32;32;32;32;32;32;79;78;84;65;80;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0], uuid=020002000060a9800064724939504a6743697166644c554e202020, vStorageSupport=vStorageUnknown, vendor=NETAPP,subpath=config/storageDevice/scsiLun-4",vmware,VCENTER41,ScsiLun,vmware:inv
"2012-05-31 03:37:18 UTC,fa=splunkvmwarefa,vc=VCENTER41,MOR=host-20,moname=""esxi4104.splunk.com"",meid=""vc-593E6A61-A674-478C-82C2-8EDB92A22906:host-20"",canonicalName=naa.60a980006471682f4f6f67436a42584e, deviceName=/vmfs/devices/disks/naa.60a980006471682f4f6f67436a42584e, devicePath=/vmfs/devices/disks/naa.60a980006471682f4f6f67436a42584e, deviceType=disk, displayName=""NETAPP iSCSI Disk (naa.60a980006471682f4f6f67436a42584e)"", key=key-vim.host.ScsiDisk-020004000060a980006471682f4f6f67436a42584e4c554e202020, lunType=disk, model=LUN, operationalState=[ok], revision=8020, scsiLevel=4, serialNumber=unavailable, standardInquiry=[0;0;4;50;112;8;16;2;78;69;84;65;80;80;32;32;76;85;78;32;32;32;32;32;32;32;32;32;32;32;32;32;56;48;50;48;100;113;104;47;79;111;103;67;106;66;88;78;0;0;0;0;0;0;0;0;0;0;9;96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;70;65;83;51;50;52;48;32;32;32;32;32;32;32;32;32;79;78;84;65;80;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0], uuid=020004000060a980006471682f4f6f67436a42584e4c554e202020, vStorageSupport=vStorageUnknown, vendor=NETAPP,subpath=config/storageDevice/scsiLun-3",vmware,VCENTER41,ScsiLun,vmware:inv
"2012-05-31 03:37:18 UTC,fa=splunkvmwarefa,vc=VCENTER41,MOR=host-20,moname=""esxi4104.splunk.com"",meid=""vc-593E6A61-A674-478C-82C2-8EDB92A22906:host-20"",canonicalName=naa.60a980006471682f4f6f67436a433878, deviceName=/vmfs/devices/disks/naa.60a980006471682f4f6f67436a433878, devicePath=/vmfs/devices/disks/naa.60a980006471682f4f6f67436a433878, deviceType=disk, displayName=""NETAPP iSCSI Disk (naa.60a980006471682f4f6f67436a433878)"", key=key-vim.host.ScsiDisk-020005000060a980006471682f4f6f67436a4338784c554e202020, lunType=disk, model=LUN, operationalState=[ok], revision=8020, scsiLevel=4, serialNumber=unavailable, standardInquiry=[0;0;4;50;112;8;16;2;78;69;84;65;80;80;32;32;76;85;78;32;32;32;32;32;32;32;32;32;32;32;32;32;56;48;50;48;100;113;104;47;79;111;103;67;106;67;56;120;0;0;0;0;0;0;0;0;0;0;9;96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;70;65;83;51;50;52;48;32;32;32;32;32;32;32;32;32;79;78;84;65;80;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0], uuid=020005000060a980006471682f4f6f67436a4338784c554e202020, vStorageSupport=vStorageUnknown, vendor=NETAPP,subpath=config/storageDevice/scsiLun-2",vmware,VCENTER41,ScsiLun,vmware:inv
